user_id,text_id,text,timestamp,collection_phase,is_words,valence,arousal
50,4996,"Meh , Bored , Lazy",2022-02-12 15:05:27,2,True,0.0,1.0
109,1913,"Calm , Content , Anxious , Tired , Excited",2024-10-17 12:39:25,7,True,1.0,0.0
119,2473,"I ' m really hungry since I barely ate while traveling . Also feeling rushed because the events I need to handle aren ' t done yet , and it ' s adding to my stress . Need to refuel and focus on finishing things up .",2024-10-16 22:01:04,7,False,0.0,1.0
26,1539,Right now I’m feeling content . I did have a few drinks and ate some lasagna so that could’ve helped . Tomorrow I begin a busy week since it is spring break the next couple weeks will be pretty busy . I also have an exam in school but I’ll deal with that later .,2022-03-06 20:00:26,2,False,0.0,1.0
128,2955,"Just finished my clinical rotation for today and walking towards my husband’s office . Although the walk will be at least an hour and a half , I am still very excited and I think this is a very good exercise for me .",2024-11-07 17:07:26,7,False,2.0,2.0
169,4310,"Tired , Worried , Anxious , Sleepy , Work",2024-08-18 22:05:07,7,True,-2.0,0.0
26,1549,It’s a nice day out so I’m happy . I ate a good lunch with my girlfriend so today has been good . I do work later but it is what it is . Hopefully it’s not super busy because I don’t want people at work to ruin my good mood . People can be so intolerable .,2022-03-10 11:13:58,2,False,1.0,1.0
2,126,"Comfy , Content , Calm , Happy , Relaxed",2023-03-19 21:51:43,5,True,2.0,0.0
169,4292,"Happy , Content , Useful , Satisfaction , Mature",2024-08-12 12:39:26,7,True,1.0,2.0
170,4328,"I’m about to take my exam right now and I haven’t really studied much so I’m feeling especially jittery and nervous . I’m feeling a but of   apprehension as well . I don’t know how this exam and the one that I took this morning would affect my grade . And a little nauseous , I think I might’ve eaten a little too much as a result of stress eating .",2024-11-14 22:02:38,7,False,-2.0,2.0
80,5185,"Feeling greatful , peaceful , calm , twisted , swinging , feeling fine , feeling good , feeling a bit dispirited despite winning a good fairable discount for the day . Feeling a bit down because of my stomach hurt due to stupor yesterday",2024-08-18 12:26:24,7,False,0.0,1.0
21,1323,Spending the night at work a d not drinking .   I’m serving plenty customers alcohol and having fun with them .   I’ll be here till 12 : 30 and then headed home to rest while a storm blows through town .   This has been entertaining to fill these surveys out .   I don’t know what else to say to fill my quota of words .,2021-05-04 22:02:43,1,False,2.0,1.0
38,2779,First Day back to work after 3 days off and I need to still get more energy . I’m still in a chill mode and not fully awake and ready . I need to get use to walking up early again . Probably have a Red Bull to wake up .,2022-09-06 12:11:51,4,False,1.0,0.0
141,3578,I feel stressed out but at the same time a little bit happy and I took a few bottles of alcohol outside in my garage today so am stressed out and a little bit drunk not that drunk I just feel really tired and stressed out,2024-08-30 22:14:36,7,False,1.0,1.0
121,2529,"Tired , Sick , Calm , Content , Unwell",2024-11-09 17:02:01,7,True,-1.0,0.0
137,3437,Feeling calm and content . Feeling hopeful for the future and proud of my baby daughter and her growth over the past few weeks . Feeling unconcerned with the rest of the world as I enjoy a free morning with my family .,2024-11-07 12:57:55,7,False,2.0,0.0
11,442,I feel better than last week because yesterday was my day off . I have time to mentally relax and prepare for the week . I am not looking forward to working an extra day at the restaurant but I need the money so .,2021-06-14 12:09:02,1,False,2.0,1.0
16,835,"Mellow , Relaxed , Tired , Content",2022-02-06 10:00:47,2,True,2.0,0.0
50,4984,I have been feeling lighthearted and happy . I spent time with friends during one of my days off and got caught up on some chores and other life responsibilities . That’s about it . Here’s 200 characters .,2021-06-13 12:46:57,1,False,2.0,1.0
66,4774,"Presently I’m radiating vibrant energy , my jovial spirit vivacious and zestful . An exhilarating euphoria coursed through me , rendering me absolutely radiant with an enthusiastic likeness that I could barely be contained .",2024-07-26 17:39:49,7,False,1.0,0.0
40,3291,"Getting ready . Just got done doing my hair , I still have to do my makeup and find a outfit I actually like .   Meeting an old college friend I haven’t seen in 10 years for lunch .   I’m pretty excited about today .",2022-04-28 10:22:00,3,False,0.0,2.0
26,1561,Work has been busy today . They day has gotten better from earlier . The sun is out and the weather is nice which is nice but I wish I could go enjoy it . Today has not been awful like I thought it was gonna be .,2022-03-14 16:56:01,2,False,0.0,1.0
95,1201,"Annoyed , Anxious , Disappointed , Impatient , Nervous",2024-10-13 17:30:18,7,True,-1.0,1.0
40,3227,"Hungry , Tired , Emotional , Edge , Anxiety",2022-02-03 10:10:37,2,True,0.0,1.0
63,4680,"I am currently feeling very happy , and it’s a wonderful sense of contentment that’s filling me up . Everything around me seems to be falling into place , and I’m enjoying the little things , like a good conversation or a moment of peace . There’s a kind of calm joy in knowing that I’m in a good place right now , mentally and emotionally .",2024-11-21 17:52:46,7,False,2.0,1.0
107,1849,"Tired , Unmotivated , Exhausted , Drained , Fatigued",2024-08-07 12:22:56,7,True,-2.0,0.0
122,2595,"I am feeling okay right now . I am at work and things are a little slow because it is the first day back at work after a long three-day holiday weekend for Labor Day . So luckily it is not too stressful , but I am still wishing it was the weekend again .",2024-09-03 12:00:54,7,False,0.0,1.0
106,1822,"Nostalgic , Sad , Lonely , Tired , Sleepy",2024-10-12 12:33:32,7,True,-1.0,1.0
172,4436,"Relaxed , Positive , Concentrated , Busy , Determined",2024-11-05 17:31:04,7,True,1.0,2.0
11,480,I’m moving I’m tired and I’m sad . I’m going through a bad breakup I’m exhausted I haven’t had a full day off in like two weeks . I’m stressed because I don’t know what to do with my cats anxiety is like a nine right now \ n,2022-02-24 20:02:13,2,False,-2.0,1.0
40,3308,Just got done cleaning . I am supposed to meet my friend tomorrow for breakfast . I am really looking forward to that hopefully tomorrow we can go somewhere else . I have to work tomorrow I am looking forward to seeing my coworkers .,2022-09-09 21:17:27,4,False,0.0,2.0
182,4643,"Cranky , Tired , Drained , Aggravated , Frustrated",2024-06-13 22:13:16,7,True,-2.0,0.0
77,5119,"Drained , Vexed , Angry , Worried , Sad",2024-11-14 17:03:01,7,True,-2.0,0.0
38,2752,"Hungover , Tired , Lazy , Headache , Moody",2022-05-07 10:24:00,3,True,-1.0,0.0
72,4977,I feel great .   Got a good sleep and got in some walking .    Have not had any alcohol since Saturday night .    Perfect fall weather .   Xcxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxccccccccccccc \ n \ nXxxxxxxxxxccccccccccccccccccccccccc,2024-09-28 12:33:12,7,False,1.0,0.0
108,1893,"Happy , Calm , Excited , Relaxed , Joyful",2024-10-21 12:06:28,7,True,2.0,1.0
158,4050,"I feel a surge of joy , as if everything is finally falling into place . There ' s an excitement bubbling up inside me , filling me with energy and positivity . Every little thing seems brighter , and I can’t help but smile . I’m deeply grateful for this happiness that makes everything feel alive and meaningful .",2024-10-31 17:09:11,7,False,2.0,1.0
173,4443,"Tired , Proud , Stressed , Excited , Nervous",2024-11-04 12:07:31,7,True,1.0,0.0
17,1011,"I feel pretty good this morning and I’m at work . We will see how things go today . On how I feel later , and tonight . I have to work a double , so tonight too . But then I’m off for two days , so hopefully they show me to stay for both shifts , cause I need the money . Overall , I’m content and calm right now .",2022-01-29 10:19:50,2,False,2.0,0.0
114,2305,"Sad , Lonely , Distressed , Bored , Tired",2024-09-28 17:12:14,7,True,-1.0,1.0
17,1045,"Tired , Exhausted , Lonely , Sad , Depressed",2022-05-01 15:15:00,3,True,-1.0,0.0
158,4026,"Happy , Calm , Focused , Determined , Stressfree",2024-10-23 17:02:55,7,True,1.0,1.0
79,5159,"Positive , Optimistic , Calm , Energetic , Quite",2024-09-10 17:17:10,7,True,-2.0,0.0
90,591,I am feeling more relaxed than before but still stressed out as I have many tasks I have yet to accomplish today and I am exhausted and it’s getting late . my brain is running a million miles a minute right now,2024-10-16 22:08:29,7,False,-2.0,0.0
174,4453,"I feel very exhausted .   I am hyper focused on crocheting but I am running out of steam .   I am not interested in anything other than crocheting , so I feel anxious about running out of energy .   I might burn myself out crocheting , or I might save my energy and become frustrated due to boredom .",2024-08-11 17:01:58,7,False,-2.0,0.0
146,3707,I am tired because I had a long workday . I am stressed about my class and upcoming events . I am excited because I will eat food and watch a TV show . I am relieved because I do not need to work tomorrow .,2024-07-23 22:33:11,7,False,-2.0,0.0
26,1535,"I was stressed this morning because I had a lot to get done . I’m doing much better now because I finished all of my tasks , and now I get to enjoy my day off with my family and girlfriend . We are spending the day outside .",2022-03-19 12:36:19,2,False,0.0,2.0
40,3326,I just had an amazing dinner again as the same restaurant as last night . It was that good we went back again . I’m tired the sun is very tiring . Tomorrow we are leaving in so said but it was fun . I look forward to coming back . Also getting sleep .,2022-09-01 20:05:12,4,False,0.0,1.0
128,2958,"I’m currently feeling very good ! Although I got a flat tire on my way to the clinical this morning but luckily I just left my house and my insurance covered the price for tire replacement ! I’m also very glad to finish my urinalysis and coagulation rotation . I’m currently working out at the gym , it feels very nice to do some lifting . Cannot wait to go home and get a good sleep .",2024-11-08 22:24:26,7,False,2.0,2.0
11,470,I am exhausted I packed and moved all night and had to work in between that . I am emotionally drained from personal stuff however my anxiety is pretty low I’d say a 3 . I’m headed into work now than off tonight so that’s good,2022-02-21 10:02:28,2,False,-2.0,0.0
163,4184,"calm , rested , healthy , sleepy , motivated",2024-12-16 17:00:43,7,True,1.0,0.0
16,862,"Sore , Tired , Calm , Mellow , Full",2022-02-03 20:28:44,2,True,-1.0,0.0
2,165,"Sleepy , Relaxed , Content , Calm , Happy",2023-07-06 22:40:10,6,True,2.0,0.0
2,116,"Active , Busy , Productive , Excited , Focused",2022-09-11 10:48:10,4,True,0.0,2.0
45,4611,"I am currently feeling defeated .   Like , not one thing can ever go my way .   I think that’s why I just am so defeatist - because - when I try my best - I am always always always disappointed .   I am such a positive human to the rest of the world - I wish that they could see how badly I truly struggle daily .",2022-01-31 20:41:52,2,False,-2.0,0.0
11,481,I literally just woke up . I overslept I was supposed to be up earlier and get some stuff done before work but whatever . I haven’t been sleeping well at all not sure why . I’m not in the mood to go to work but it’ll be fine,2022-04-29 10:25:00,3,False,-1.0,0.0
179,4542,"I feel the quiet atmosphere enveloped me calming my racing thoughts , soft whispering fills the room calming my disturbed nerves .\ nMy mind feels calm like still pond , flowing to and fro and peaceful like a calm ocean",2024-09-30 12:47:46,7,False,0.0,0.0
124,2658,"Right now I feel a little bit tired and that’s why I’m only feeling neutral . However I am chopping with my brother which is something that makes me happy . I was also feeling kind of depressed when I was sitting at my house , but I’m glad that I finally got out .",2024-11-09 22:20:08,7,False,0.0,1.0
122,2587,I am feeling stressed because of a few large projects at work that I feel I am behind on . I also did not get enough sleep last night . Looking forward to the weekend so I can catch up on sleep and maybe even do something fun,2024-08-29 12:02:11,7,False,1.0,0.0
103,1523,"Tired , Exhausted , Foggy , Spent , Fatigued",2024-10-17 22:11:37,7,True,-2.0,0.0
145,3691,"I feel angry about how my boyfriend is acting and am considering breaking up with him . I am currently cooking dinner and trying to talk to friends as a way to distract myself , but there is only so much more I can take right now",2024-08-07 22:05:10,7,False,-1.0,1.0
40,3337,I’m currently at a Labor Day party . Enjoying time with friends and family . Since GPE you really have to enjoy times like this . It’s all almost 100 degrees today . The pool feel like a bathtub . I am fortunate to be in a pool .,2022-09-05 15:36:36,4,False,0.0,2.0
87,381,I am currently very happy and content . Slightly sleepy but solely because I am relaxed and at ease . I am excited about my plans for tonight and currently feeling productive . I am in a positive mindset,2024-11-16 17:01:50,7,False,2.0,1.0
50,4993,"Excited , Ready , Unprepared",2022-02-11 17:29:13,2,True,1.0,2.0
114,2301,"Lonely , Bored , Sleepy , Unmotivated , Glum",2024-09-26 17:36:43,7,True,-1.0,0.0
58,1498,"Neutral , Optimistic , Focused , Wellprepared , Courageous",2024-07-22 17:01:31,7,True,0.0,1.0
176,4497,"sleepy , stressed , anxious , `, `",2024-09-24 17:03:02,7,True,-1.0,0.0
172,4427,"Recovering from malaria has been a challenging journey . Physically , I’m still regaining my strength and energy ; simple tasks feel exhausting , and I often find myself needing to rest more than I’d like . There’s a lingering fatigue that makes it hard to concentrate , and my body feels like it’s still in the process of healing , each day bringing small improvements but also moments of frustration .\ n \ nEmotionally , I’m experiencing a mix of relief and vulnerability . I’m grateful to have overcome such a serious illness , but there’s a nagging worry about my health that lingers in the back of my mind . I’ve had to adjust my expectations , reminding myself that recovery takes time and patience . It’s a reminder of how fragile our well-being can be , which has made me more appreciative of the moments I feel better .\ n \ nDespite these challenges , there’s also a newfound resilience in me . I’m learning to listen to my body and give myself the care I need . There’s a growing sense of hope as I notice improvements in my strength and ene",2024-11-02 17:14:37,7,False,-1.0,2.0
141,3584,"Stressed , Tired , Downcast , Sad , Annoyed",2024-09-03 22:05:17,7,True,-2.0,0.0
60,2577,Hi happy Friday ! Feeling content and fulfilled . Just did an hour of Pilates so my body s feeling great sore but worked out .   Feeling great . And it’s Friday . Work n food shopping to be done and excited about a beautiful weekend coming up . Enjoy all !,2024-07-26 12:00:23,7,False,2.0,0.0
36,2496,I just got home from a very long day of work and can now relax .   I an very happy I have the next two days off and I can try to take care of certain situations therefore I am quite happy and content right now ..,2022-01-23 20:03:16,2,False,2.0,1.0
2,54,"Pained , Sore , Alert , Active , Fine",2022-05-23 15:02:00,3,True,-1.0,0.0
59,2299,"I just feel like I ' m riding a soft wave that ' ll take me where I need to be eventually which isn ' t great but isn ' t bad . There ' s a steady light calm in me , something that comes around often but not forever .",2024-08-12 12:51:31,7,False,1.0,0.0
24,1411,"Tired , Achy , Grumpy , Anxious , Lethargic",2021-06-09 12:05:19,1,True,-1.0,0.0
60,2416,I am currently feeling great   just went car shopping with my daughter   PERSON to work   feeling accomplished   so happy to have spent quality time with her   made me proud to have my college grad picking out her new car,2024-07-20 17:06:15,7,False,2.0,0.0
33,2109,I went out to celebrate with a few of my friends last night and had a super fun time I did not really drink a whole lot because we did not stay out long . I did have a beer and two cocktails . I got home early but did not sleep well at all just kept waking up through the night so I just feel super sluggish and sleepy today because I had to be up very early,2022-02-08 10:20:58,2,False,-1.0,0.0
33,2148,"Active , Anxious , Jittery , Tired , Sluggish",2022-05-17 15:03:00,3,True,0.0,2.0
170,4325,I’m feeling stressed but at the same time excited . Stressed because I just finished taking an exam and have another tonight . Excited because it’s almost Thanksgiving Break ! I’m looking forward to Black Friday shopping .,2024-11-14 12:02:20,7,False,1.0,2.0
133,3103,"I’m feeling a blend of anxiety and hope right now . The anxiety comes from worries about an upcoming event or unresolved issues , which seem to linger in the back of my mind and affect my daily routine . At the same time , there ' s a sense of hope that counterbalances this anxiety , giving me a glimmer of positivity and a belief in a better outcome . This mix makes me cautious and reserved in some moments , yet optimistic and enthusiastic about potential positive outcomes in others . Overall , it’s a complex interplay between worry and optimism that shapes how I approach things .",2024-09-15 12:06:10,7,False,0.0,2.0
17,1051,"Stressed , Late on schoolwork , Busy , Worried , Content",2022-05-03 15:01:00,3,True,1.0,0.0
163,4174,"tired , worried , unmotivated , tired , disappointed",2024-12-07 17:46:56,7,True,0.0,1.0
179,4546,"Neutral , Unbiased , Detached , Preserve , Unbothered",2024-10-03 12:32:16,7,True,0.0,1.0
40,3325,I’m having a aggravating day . But now I am going to relax in the pool . I had lunch a little while ago it was not the best lunch . The food was undercooked . I am looking forward to having a nice dinner . We are going to go later so we can enjoy more pool time .,2022-09-01 15:06:05,4,False,0.0,1.0
89,568,I’m feeling kind of overwhelmed right now . Kind of nervous and impatient . I want to do something fun but I know I need to concentrate and get work done on my laptop (personal duties) . I’m trying to stay positive but it’s hard . I feel a little down but I’m pushing through .,2024-08-18 17:00:33,7,False,0.0,1.0
40,3250,"Thoughtful , Happy , Anxiety , Motivation , Tired",2022-01-26 20:01:19,2,True,0.0,2.0
38,2740,"Tired , Lazy , Sleepy , Exhausted , Moody",2022-05-03 10:00:00,3,True,0.0,0.0
138,3474,It’s been a super long day and I’m going to bed early . I’m very very tired from not sleeping well and just a long day all together . The kids got new beds so they are having a hard time which is making me feel even more tired and burnt out .,2024-11-11 22:27:26,7,False,-2.0,0.0
16,823,"Exhausted , Invisible , Sore , Morose",2021-05-05 21:33:02,1,True,0.0,1.0
81,5216,"Calm , Content , Neutral , Leveled",2024-09-27 12:05:24,7,True,1.0,0.0
173,4440,"Tired , Rested , Sick , Content , Ready",2024-10-27 22:57:53,7,True,0.0,1.0
144,3647,"I am currently feeling a little tired but calm and content . I am not overly joyous , but I do not feel sad or anxious at the moment . I am focused on my work for the day but I do not feel stressed about it .",2024-10-15 17:00:50,7,False,1.0,0.0
96,1235,"Feeling more energy . Recovering from the blues . Eating a good meal and rest helped . Stressed about the work remaining . Looking forward to seeing close friends tomorrow . Weather is very nice , but unusual and concerning .",2024-11-07 17:17:07,7,False,0.0,1.0
64,4689,"Calm , Thoughtful , Extra , Generous , Happy",2024-08-10 17:07:48,7,True,0.0,0.0
80,5182,"Down , Bittered , sad , Weak , Tired",2024-08-16 12:26:02,7,True,-1.0,1.0
142,3593,I am feeling content right now as I have been able to accomplish a lot of things today . I worked with my sister to get my mother to consider a catheter which was recommended for her by the hospice staff . I interpreted the nurse’s concerns and my sister’s explanation of support for the procedure so it feels like we are making progress . My mom’s issue with an overactive bladder has interfered with her sleep as well as my sister and I as her live in caregivers . She is currently getting up every 1-2 hours around the clock to use the bathroom . She is getting exhausted and has fallen twice . I also got a 2 hour break today while the hospice aide was here . I was able to go for a nice walk on the beach and it was refreshing .,2024-11-14 17:03:39,7,False,1.0,0.0
17,1058,"Busy   at work , Joyous , Making money , Content , Happy",2022-05-05 20:11:00,3,True,1.0,1.0
162,4149,"Happy , Excited , Funny , Energetic , Loved",2024-11-16 12:00:32,7,True,2.0,2.0
40,3264,I woke up late today . I am sitting around having a coffee . I am thinking of what I want to eat for breakfast today . I am trying to go the healthy route the next couple of weeks . I am trying to loose 15 pounds for my birthday in July . If I put my mind into it I can do it .,2022-05-03 10:00:00,3,False,0.0,1.0
63,4676,"Right now , I feel somewhat calm , though there ' s a quiet sense of restlessness beneath the surface . While I’m not feeling particularly stressed , there’s a slight undercurrent of anticipation as I work through tasks and think about upcoming challenges .",2024-11-20 12:50:52,7,False,0.0,2.0
114,2081,"Indifferent , Bored , Tired , Lonely , Sleepy",2024-09-24 22:20:48,7,True,0.0,1.0
27,1617,"Bored , Slow night , Easy money",2022-01-28 22:08:33,2,True,0.0,1.0
2,33,"Annoyed , Content , Comfy , Hungry , Relaxed",2022-02-23 20:01:13,2,True,1.0,0.0
27,1612,"Content , Fine , Ok",2022-01-26 15:13:11,2,True,0.0,1.0
40,3274,I’m feeling energetic I went to the gym I did a couple miles this morning . I organized the bathroom closet . Now I am getting ready to prepare dinner . It’s also Friday so that makes me happy . Not sure what I am doing tonight yet . It’s also raining .,2022-05-06 15:55:00,3,False,0.0,2.0
40,3327,I woke up feeling tired and stressed thinking about my move . However I do look forward to decorating and starting new memories . It’s crazy to think a month from now I will be in a new home . Also I hope I find a home with a pool in it .,2022-09-02 10:00:45,4,False,0.0,0.0
114,2304,"Indifferent , Okay , Neutral , Tired , Comfortable",2024-09-27 22:16:09,7,True,0.0,1.0
98,1333,"Calm , Content , Tired , Fine , Normal",2024-11-05 17:00:49,7,True,2.0,0.0
31,1961,"over the weekend , my friends dad and dog both died so i have been feeling sorry for him and helping him book travel to GPE to be with his family . It’s pretty much all i have spent time or energy on .",2021-03-30 12:35:54,1,False,0.0,0.0
64,4702,I’m abit tired and all of that \nI have a lot to do and a lot of emotions attached at the moment \nBeen feeling abit stressed out and unhappy life just stressing me and all of that \nA lot of drama has been happening lately,2024-08-15 12:02:18,7,False,-2.0,0.0
116,2384,"Today , I ' m feeling alright . Nothing is really bringing me down right now . I think I ' m in a good place . I was able to get some tasks done today with no problem . You can really see things change in the middle of the month .",2024-08-14 17:01:10,7,False,1.0,1.0
11,493,I got attacked by a cat . I’m tired work is steady busy this is usually my day off but I needed the money so whatever . I’m jsut stressed in my normal life I guess it’s a good escape to be extra busy so I don’t mind that I picked up a shift,2022-04-21 20:53:00,3,False,-1.0,1.0
2,129,"Relaxed , Content , Hungry , Calm , Tired",2023-03-20 21:28:09,5,True,2.0,0.0
133,3105,"I’m experiencing a deep sense of happiness right now that feels incredibly fulfilling and uplifting . It’s not anchored to a specific event but rather a general sense of well-being and contentment that seems to infuse my daily life . Everything feels a bit more vibrant and enjoyable , as if I’m seeing the world through a brighter , more optimistic lens . This feeling has a way of making even the simplest moments more delightful . I’m smiling more often , and interactions with others are marked by a genuine enthusiasm and positive energy .",2024-09-16 12:20:41,7,False,1.0,1.0
2,146,"Sleepy , Tired , Comfy , Cozy , Awake",2023-03-13 10:16:27,5,True,-2.0,0.0
33,2131,I have not been feeling well today so I am just laying around the house and feel pretty neutral . I hope I feel better tomorrow after getting some sleep so I can get more done with my day than I did today .,2022-01-31 20:05:07,2,False,0.0,1.0
17,985,"I’m at work . I am feeling okay so far today , but I am a double , so we will see what happens . Hopefully I will continue to feel well and stay content with how things are . I wish I knew what was going to happen with my home , that would take a load off of me ! I would be in such a better mind set of that was just over with ! I do not like not knowing what will happen . Hopefully it will all turn out ok and I am worrying for nothing .",2022-02-04 10:11:13,2,False,2.0,0.0
122,2589,"Stressed , Tired , Worried , Exhausted , Thankful",2024-08-29 17:05:37,7,True,0.0,1.0
16,866,Annoyed with today . Feeling like I get taken advantage of . I always put aside what I want to do so that I can spend time with my boyfriend and his son but they will never reciprocate and do what i want to do . So in order to do stuff that interests me i always have to do it alone .,2022-05-10 20:20:00,3,False,0.0,1.0
28,1794,"sleepy , optimistic , excited , spontaneous , proud",2021-04-02 12:11:32,1,True,2.0,1.0
38,2729,"Energy , Grea , Happy , Rested , Ready",2022-04-29 15:00:00,3,True,0.0,2.0
40,3363,I woke up with a bad headache today . I’m just relaxing for now . I have to work later on this morning .   Tomorrow I’m off . I plan on meeting at this beautiful restaurant named ORG it’s bright and pretty . I love it there .,2023-03-10 10:04:01,5,False,0.0,0.0
27,1637,Had to wake up early today to go to our beer collaboration launch yxgkxykxykxykxkyxykxykxykxgkxgkxgkxgkxhkxgkxgkxgkxykxgkxykxgykxgkxgkxgkxgkxgkhkxhkxhkxhkx mgchkfu got shake do fish so half the   do D hand go fished gold guy office had six fed tech h ORG check HD cics FF ORG HD ORG   band back solo LCD in day ladies ID CD comic catch of ORG HD big,2022-05-05 10:01:00,3,False,-2.0,0.0
113,2049,"Nervous , Tired , Hungry , Happy , Calm",2024-10-30 12:16:05,7,True,1.0,1.0
131,3050,"about to drive an hour home with my yelling cat . she hates the car but hopefully there’s no traffic , i really wanna get home and see my girlfriend before i have work at 6 . why 200 words that seems like a lot",2024-10-04 17:00:57,7,False,0.0,0.0
17,1029,"Busy bee , Awake , Content , School work , Last 2 days of school",2022-05-10 10:05:00,3,True,0.0,1.0
58,1829,"Neutral , Fine , Optimistic , Lethargic , Confident",2024-07-25 17:03:44,7,True,0.0,1.0
79,5165,"Dismay , Homesick , Neutral , Nervous , Jittery",2024-09-13 17:14:35,7,True,-1.0,1.0
99,1379,"Chill , Relaxed , Hungry , Content , Restless",2024-11-08 22:07:18,7,True,1.0,1.0
